SITE_ID,variable,week,slope,intercept,n_obs,seasonal_mean
WI06,K,21,-0.002366,4.8121,6,0.027
WI06,K,22,-0.006459,13.1025,5,0.0412
WI06,K,23,-0.016095,32.6731,4,0.1279
WI06,K,24,0.007,-14.0956,5,0.0587
WI06,K,25,-0.003839,7.7808,6,0.0192
WI06,K,26,-0.006654,13.4837,5,0.0293
WI06,K,27,-0.000528,1.0969,5,0.0287
WI06,K,28,0.000886,-1.7705,6,0.0204
WI06,K,29,-0.014335,29.0871,6,0.1004
WI06,K,30,0.011643,-23.4956,7,0.0467
WI06,K,31,-0.002236,4.5439,6,0.0225
WI06,K,32,-0.001759,3.5868,5,0.0308
WI06,K,33,0.002536,-5.1064,7,0.021
WI06,K,34,0.001786,-3.591,3,0.0198
WI06,K,35,-0.006686,13.5469,5,0.0274
WI06,K,36,-0.0028,5.6918,5,0.0301
WI06,K,37,0.003371,-6.7871,6,0.0301
WI06,K,38,-0.0063,12.7902,6,0.0514
WI06,K,39,0.000771,-1.5351,4,0.0247
WI06,K,40,0.017112,-34.5384,5,0.0628
WI06,K,41,0.00765,-15.4245,4,0.044
WI06,K,42,0.00175,-3.5113,3,0.0273
WI06,K,43,0.001069,-2.1406,5,0.0209
WI06,K,44,0.002789,-5.6241,3,0.0164
WI06,K,45,-0.016,32.384,4,0.0314
WI06,K,46,-0.000729,1.4965,4,0.0228
WI06,K,47,-0.003393,6.9102,6,0.0497
WI06,K,48,-0.000214,0.4567,6,0.0234
WI06,K,49,-0.012629,25.5729,4,0.0375
WI06,K,50,0.000348,-0.6857,6,0.0176
WI06,K,51,-0.0021,4.2643,5,0.018
WI06,K,52,-0.003286,6.6613,7,0.0174
WI06,MG,1,-0.050941,103.1944,5,0.1894
WI06,MG,2,-0.0105,21.2895,4,0.0581
WI06,MG,3,0.0023,-4.609,4,0.0417
WI06,MG,4,0.0003,-0.5889,4,0.0178
WI06,MG,5,0.0245,-49.2373,3,0.3026
WI06,MG,6,-0.009714,19.6611,3,0.0185
WI06,MG,7,0.005464,-10.9996,6,0.0494
WI06,MG,9,0.0074,-14.9074,4,0.0557
WI06,MG,10,-0.001857,3.7936,6,0.0384
WI06,MG,11,0.0007,-1.361,5,0.0544
WI06,MG,12,-0.013571,27.5008,6,0.0589
WI06,MG,13,-0.013257,26.8752,6,0.0688
WI06,MG,14,-0.003337,6.8094,5,0.0614
WI06,MG,15,0.001071,-2.1121,3,0.0544
WI06,MG,16,0.008619,-17.36,4,0.068
WI06,MG,17,-0.0092,18.6664,5,0.0636
WI06,MG,18,-0.003343,6.7954,5,0.0351
WI06,MG,19,0.0205,-41.3163,3,0.1355
WI06,MG,20,0.038629,-77.9827,4,0.1258
WI06,MG,21,-0.003988,8.1092,6,0.0462
WI06,MG,22,-0.005257,10.7368,5,0.1074
WI06,MG,23,-0.0115,23.328,4,0.0746
WI06,MG,24,0.0067,-13.4368,5,0.1109
WI06,MG,25,0.000795,-1.5701,6,0.0375
WI06,MG,26,-0.000346,0.7665,5,0.0666
WI06,MG,27,0.001925,-3.8372,5,0.0543
WI06,MG,28,0.002657,-5.3392,6,0.0336
WI06,MG,29,-0.001609,3.3773,6,0.1245
WI06,MG,30,-0.004679,9.5378,7,0.0775
WI06,MG,31,-0.009708,19.6676,6,0.0375
WI06,MG,32,-0.008241,16.7192,5,0.0548
WI06,MG,33,0.003179,-6.3792,7,0.048
WI06,MG,34,0.008357,-16.846,3,0.0525
WI06,MG,35,-0.017674,35.8207,5,0.0824
WI06,MG,36,0.0133,-26.8281,5,0.065
WI06,MG,37,0.018686,-37.7153,6,0.068
WI06,MG,38,-0.012486,25.3524,6,0.1058
WI06,MG,39,0.004886,-9.8241,4,0.055
WI06,MG,40,0.033759,-68.14,5,0.1212
WI06,MG,41,0.00835,-16.8009,4,0.0831
WI06,MG,42,0.0005,-0.9715,3,0.0395
WI06,MG,43,0.004922,-9.9076,5,0.0458
WI06,MG,44,0.004474,-9.0086,3,0.0373
WI06,MG,45,-0.0242,48.9836,4,0.0503
WI06,MG,46,-0.002542,5.1801,4,0.0393
WI06,MG,47,-0.004964,10.1116,6,0.0736
WI06,MG,48,0.003686,-7.4018,6,0.0509
WI06,MG,49,-0.004943,10.0439,4,0.0493
WI06,MG,50,-0.004795,9.754,6,0.0583
WI06,MG,51,-0.0098,19.88,5,0.064
WI06,MG,52,-0.001714,3.4966,7,0.0302
WI06,NH4,1,-0.381912,773.6641,5,1.4236
WI06,NH4,2,-0.1279,259.1475,4,0.5287
WI06,NH4,3,0.0278,-55.978,4,0.2347
WI06,NH4,4,0.0362,-72.8509,4,0.3469
WI06,NH4,5,0.406,-819.993,3,0.9548
WI06,NH4,6,-0.123,249.097,3,0.3862
WI06,NH4,7,0.010393,-20.6249,6,0.3899
WI06,NH4,9,0.183514,-370.1175,4,0.9555
WI06,NH4,10,-0.001286,3.0187,6,0.4189
WI06,NH4,11,-0.121,245.6132,5,0.9465
WI06,NH4,12,-0.326286,660.4159,6,0.6535
WI06,NH4,13,-0.163657,332.0546,6,1.1334
WI06,NH4,14,-0.430395,871.623,5,1.3468
WI06,NH4,15,-0.207071,419.7521,3,1.0456
WI06,NH4,16,-0.02969,61.0492,4,1.0139
WI06,NH4,17,-0.1002,203.7412,5,1.1329
WI06,NH4,18,-0.058896,119.8159,5,0.7269
WI06,NH4,19,1.181,-2383.791,3,4.2371
WI06,NH4,20,0.372343,-751.2228,4,1.6689
WI06,NH4,21,-0.084273,171.0722,6,0.6683
WI06,NH4,22,-0.022581,46.5931,5,0.9333
WI06,NH4,23,-0.150167,304.5503,4,0.9075
WI06,NH4,24,0.2155,-434.7288,5,1.0206
WI06,NH4,25,-0.072255,146.75,6,0.6483
WI06,NH4,26,-0.007192,15.154,5,0.6109
WI06,NH4,27,0.017123,-33.7373,5,0.8854
WI06,NH4,28,0.023629,-47.2936,6,0.4843
WI06,NH4,29,-0.062522,127.5459,6,1.1245
WI06,NH4,30,0.052286,-105.1291,7,0.5946
WI06,NH4,31,-0.069435,140.8934,6,0.4936
WI06,NH4,32,-0.104448,211.867,5,0.6685
WI06,NH4,33,0.050571,-101.6326,7,0.6248
WI06,NH4,34,0.148143,-298.812,3,0.7386
WI06,NH4,35,-0.153488,311.1409,5,0.7814
WI06,NH4,36,0.0166,-32.8528,5,0.713
WI06,NH4,37,0.103386,-208.2958,6,0.7542
WI06,NH4,38,0.048914,-98.0737,6,0.8329
WI06,NH4,39,0.068914,-138.4885,4,0.8588
WI06,NH4,40,0.162397,-327.6836,5,0.6886
WI06,NH4,41,0.1297,-261.4834,4,0.7751
WI06,NH4,42,0.084214,-169.4872,3,0.7974
WI06,NH4,43,0.019052,-37.934,5,0.5894
WI06,NH4,44,0.057237,-115.2858,3,0.4493
WI06,NH4,45,-0.355257,719.3546,4,1.0108
WI06,NH4,46,-0.090288,183.2166,4,0.6504
WI06,NH4,47,0.069321,-139.3811,6,0.7895
WI06,NH4,48,-0.053471,108.9596,6,0.8383
WI06,NH4,49,-0.0996,202.0874,4,0.6923
WI06,NH4,50,0.054087,-108.9072,6,0.4588
WI06,NH4,51,-0.0043,9.2527,5,0.5579
WI06,NH4,52,-0.052107,105.8249,7,0.4623
WI06,NO3,1,-0.996676,2019.4498,5,4.1311
WI06,NO3,2,-0.2461,498.748,4,1.1242
WI06,NO3,3,0.1215,-245.1025,4,0.5752
WI06,NO3,4,-0.0733,149.2666,4,1.0511
WI06,NO3,5,0.2215,-446.2467,3,1.635
WI06,NO3,6,-0.135214,274.2671,3,0.8586
WI06,NO3,7,-0.016786,35.0377,6,1.0963
WI06,NO3,9,0.302143,-609.5791,4,1.3655
WI06,NO3,10,-0.02225,45.7737,6,0.7833
WI06,NO3,11,-0.2109,427.719,5,1.271
WI06,NO3,12,-0.4024,814.8006,6,1.1321
WI06,NO3,13,-0.337514,683.9625,6,1.4954
WI06,NO3,14,-0.237023,480.6252,5,1.355
WI06,NO3,15,-0.096643,196.2506,3,0.835
WI06,NO3,16,0.035976,-71.8296,4,0.9157
WI06,NO3,17,0.0312,-62.252,5,0.8356
WI06,NO3,18,-0.061358,124.879,5,0.8103
WI06,NO3,19,0.616,-1242.6397,3,2.9364
WI06,NO3,20,0.4136,-834.4682,4,1.8471
WI06,NO3,21,-0.095124,193.3458,6,1.0009
WI06,NO3,22,-0.024324,50.6973,5,1.5126
WI06,NO3,23,-0.190905,387.2344,4,1.2175
WI06,NO3,24,0.1358,-273.721,5,0.8719
WI06,NO3,25,-0.103391,209.7917,6,0.7304
WI06,NO3,26,-0.017154,35.6133,5,0.9275
WI06,NO3,27,-0.000972,2.9386,5,0.9737
WI06,NO3,28,0.028943,-57.7921,6,0.7315
WI06,NO3,29,-0.173292,351.8174,6,1.4144
WI06,NO3,30,0.098321,-198.0279,7,0.7818
WI06,NO3,31,-0.047677,96.9637,6,0.5589
WI06,NO3,32,-0.195836,397.0303,5,1.0418
WI06,NO3,33,0.039107,-78.2009,7,0.8752
WI06,NO3,34,0.095071,-191.221,3,1.0171
WI06,NO3,35,-0.222105,450.202,5,1.0978
WI06,NO3,36,-0.0895,181.6349,5,0.6624
WI06,NO3,37,0.1462,-294.599,6,1.0231
WI06,NO3,38,-0.019586,40.7468,6,1.1438
WI06,NO3,39,0.069257,-139.2454,4,0.7953
WI06,NO3,40,0.23419,-472.5688,5,0.9719
WI06,NO3,41,0.12805,-257.7563,4,1.1657
WI06,NO3,42,0.047679,-95.6082,3,0.7998
WI06,NO3,43,-0.034422,70.3806,5,0.7771
WI06,NO3,44,0.048553,-97.6612,3,0.5141
WI06,NO3,45,-0.333914,676.0925,4,0.9047
WI06,NO3,46,0.005169,-9.4483,4,1.0046
WI06,NO3,47,0.029607,-58.1891,6,1.6777
WI06,NO3,48,-0.092957,189.3469,6,1.3839
WI06,NO3,49,-0.203514,412.6488,4,1.1349
WI06,NO3,50,0.11759,-236.657,6,1.1147
WI06,NO3,51,-0.0675,137.7289,5,1.2413
WI06,NO3,52,-0.152393,309.0889,7,0.9446
WI06,SO4,1,-0.163412,331.3991,5,0.9742
WI06,SO4,2,-0.0325,66.128,4,0.4117
WI06,SO4,3,0.006,-11.9795,4,0.1527
WI06,SO4,4,0.0076,-15.123,4,0.2445
WI06,SO4,5,0.161,-324.4907,3,1.0576
WI06,SO4,6,-0.136571,276.4067,3,0.254
WI06,SO4,7,0.005929,-11.4152,6,0.5726
WI06,SO4,9,0.2636,-532.1306,4,0.8789
WI06,SO4,10,-0.00825,17.0395,6,0.3577
WI06,SO4,11,-0.1056,214.2134,5,0.6861
WI06,SO4,12,-0.317657,642.9122,6,0.5971
WI06,SO4,13,-0.221543,448.9898,6,1.0215
WI06,SO4,14,-0.116791,237.1119,5,0.9566
WI06,SO4,15,-0.072143,146.4471,3,0.5715
WI06,SO4,16,0.043738,-87.847,4,0.5931
WI06,SO4,17,-0.0009,2.3848,5,0.565
WI06,SO4,18,-0.00891,18.3525,5,0.3352
WI06,SO4,19,0.359,-724.223,3,1.689
WI06,SO4,20,0.064,-128.849,4,0.5615
WI06,SO4,21,-0.048783,99.1053,6,0.465
WI06,SO4,22,0.000676,-0.8397,5,0.5266
WI06,SO4,23,-0.085595,173.5696,4,0.4927
WI06,SO4,24,0.0347,-69.7528,5,0.412
WI06,SO4,25,-0.037745,76.597,6,0.2744
WI06,SO4,26,-0.0145,29.72,5,0.4004
WI06,SO4,27,-0.007594,15.6393,5,0.2833
WI06,SO4,28,-0.043143,87.5248,6,0.2882
WI06,SO4,29,-0.105571,214.178,6,0.7085
WI06,SO4,30,0.036857,-74.2004,7,0.3262
WI06,SO4,31,-0.041994,85.1906,6,0.2775
WI06,SO4,32,-0.051879,105.3094,5,0.4074
WI06,SO4,33,0.028214,-56.6157,7,0.4347
WI06,SO4,34,0.069929,-140.864,3,0.5343
WI06,SO4,35,-0.217988,441.4509,5,0.6699
WI06,SO4,36,-0.1133,229.3917,5,0.2947
WI06,SO4,37,0.046729,-93.9274,6,0.5596
WI06,SO4,38,-0.025586,52.2968,6,0.5615
WI06,SO4,39,0.002686,-5.0677,4,0.363
WI06,SO4,40,0.09969,-201.0088,5,0.5676
WI06,SO4,41,-0.00645,13.6132,4,0.571
WI06,SO4,42,0.004929,-9.4849,3,0.4808
WI06,SO4,43,-0.016267,33.3027,5,0.4097
WI06,SO4,44,0.113289,-228.6046,3,0.4712
WI06,SO4,45,-0.276086,558.8465,4,0.5905
WI06,SO4,46,-0.005407,11.4948,4,0.5621
WI06,SO4,47,0.043714,-87.7301,6,0.6619
WI06,SO4,48,-0.075957,154.2874,6,0.6991
WI06,SO4,49,-0.115429,233.8231,4,0.4221
WI06,SO4,50,0.052342,-105.489,6,0.3478
WI06,SO4,51,-0.0346,70.47,5,0.5075
WI06,SO4,52,-0.091607,185.7194,7,0.4861
WI06,Sodium,1,-0.551088,1115.7069,5,1.385
WI06,Sodium,2,-0.1604,324.911,4,0.5759
WI06,Sodium,3,0.0229,-46.0775,4,0.2272
WI06,Sodium,4,-0.0445,90.1873,4,0.2065
WI06,Sodium,5,-0.0705,143.5087,3,0.9549
WI06,Sodium,6,-0.072286,146.3129,3,0.1483
WI06,Sodium,7,-0.033643,68.379,6,0.3519
WI06,Sodium,9,0.011714,-23.5667,4,0.12
WI06,Sodium,10,-0.015821,32.1084,6,0.1169
WI06,Sodium,11,-0.0107,21.7388,5,0.103
WI06,Sodium,12,-0.0028,5.7369,6,0.0752
WI06,Sodium,13,-0.024829,50.332,6,0.1276
WI06,Sodium,14,0.006767,-13.6147,5,0.0694
WI06,Sodium,15,0.018286,-36.8653,3,0.1091
WI06,Sodium,16,0.006024,-12.0824,4,0.098
WI06,Sodium,17,0.0228,-46.0462,5,0.0563
WI06,Sodium,18,0.003701,-7.4594,5,0.0252
WI06,Sodium,19,-0.0015,3.054,3,0.0209
WI06,Sodium,20,0.002057,-4.113,4,0.0467
WI06,Sodium,21,-0.006453,13.0886,6,0.0395
WI06,Sodium,22,0.001162,-2.3242,5,0.0258
WI06,Sodium,23,-0.00169,3.4382,4,0.02
WI06,Sodium,24,-0.0,0.045,5,0.045
WI06,Sodium,25,0.004093,-8.2459,6,0.0307
WI06,Sodium,26,-0.005385,10.9375,5,0.0496
WI06,Sodium,27,-0.001057,2.1539,5,0.0174
WI06,Sodium,28,-0.001143,2.3268,6,0.0159
WI06,Sodium,29,-0.015571,31.544,6,0.058
WI06,Sodium,30,0.0085,-17.1589,7,0.0285
WI06,Sodium,31,-0.000863,1.7644,6,0.0187
WI06,Sodium,32,-0.003103,6.3049,5,0.0296
WI06,Sodium,33,0.003321,-6.6889,7,0.0271
WI06,Sodium,34,0.006786,-13.668,3,0.053
WI06,Sodium,35,-0.00307,6.2237,5,0.0165
WI06,Sodium,36,-0.0068,13.7638,5,0.0139
WI06,Sodium,37,0.002057,-4.1299,6,0.0298
WI06,Sodium,38,-0.0037,7.5043,6,0.0228
WI06,Sodium,39,-0.006086,12.3175,4,0.0119
WI06,Sodium,40,0.012836,-25.8743,5,0.081
WI06,Sodium,41,-0.00215,4.3885,4,0.0412
WI06,Sodium,42,0.000679,-1.3572,3,0.0149
WI06,Sodium,43,-0.004466,9.0607,5,0.0312
WI06,Sodium,44,0.022947,-46.3073,3,0.0932
WI06,Sodium,45,-0.116771,236.2649,4,0.1485
WI06,Sodium,46,-0.004441,9.1049,4,0.1257
WI06,Sodium,47,0.017714,-35.6495,6,0.1695
WI06,Sodium,48,0.033943,-68.5161,6,0.1176
WI06,Sodium,49,0.089943,-181.7879,4,0.0801
WI06,Sodium,50,-0.068248,138.2421,6,0.241
WI06,Sodium,51,0.0044,-8.7012,5,0.1958
WI06,Sodium,52,-0.028107,56.9652,7,0.1315
WI08,CA,1,-0.070322,142.237,6,0.3211
WI08,CA,2,0.080885,-162.7746,5,0.458
WI08,CA,3,-0.376333,760.4783,7,1.0035
WI08,CA,4,0.024503,-49.0939,6,0.3556
WI08,CA,5,-0.082581,167.1033,5,0.4472
WI08,CA,6,-0.155314,313.8306,6,0.3922
WI08,CA,7,-0.108571,219.602,7,0.495
WI08,CA,8,-0.319171,644.5949,6,0.4779
WI08,CA,9,-0.051294,103.7089,4,0.1927
WI08,CA,10,-0.012896,26.2873,5,0.263
WI08,CA,11,-0.026302,53.3115,5,0.231
WI08,CA,12,-0.034888,70.656,5,0.2487
WI08,CA,13,0.016402,-32.7336,7,0.3664
WI08,CA,14,-0.100714,203.654,7,0.4034
WI08,CA,15,-0.257,519.296,5,0.6466
WI08,CA,16,0.089558,-180.2798,5,0.4567
WI08,CA,17,0.01419,-28.3609,5,0.2763
WI08,CA,18,-0.051136,104.1844,4,0.9881
WI08,CA,19,0.034369,-69.0005,5,0.3596
WI08,CA,20,0.01518,-30.436,7,0.1994
WI08,CA,21,0.034949,-70.3014,6,0.2292
WI08,CA,22,0.22625,-455.7673,5,0.8258
WI08,CA,23,-0.026709,54.1238,5,0.222
WI08,CA,24,0.014391,-28.6617,6,0.3813
WI08,CA,25,0.042235,-84.9734,6,0.2612
WI08,CA,26,0.02875,-57.8049,9,0.2152
WI08,CA,27,0.007436,-14.7206,8,0.2861
WI08,CA,28,0.067367,-135.6161,8,0.336
WI08,CA,29,0.018618,-37.3548,5,0.2173
WI08,CA,30,0.056799,-114.1723,8,0.4542
WI08,CA,31,0.076338,-153.5703,8,0.4864
WI08,CA,32,0.048267,-97.1119,9,0.2946
WI08,CA,33,0.057391,-115.4967,6,0.3242
WI08,CA,34,0.011881,-23.8358,8,0.141
WI08,CA,35,0.037893,-76.1513,7,0.3199
WI08,CA,36,-0.04485,91.1753,8,0.6639
WI08,CA,37,-0.04565,92.7644,9,0.6385
WI08,CA,38,0.052275,-105.1343,8,0.3609
WI08,CA,39,0.002193,-4.1833,7,0.2417
WI08,CA,40,0.082323,-165.9053,7,0.2303
WI08,CA,41,0.078667,-158.4052,8,0.3513
WI08,CA,42,-3.125071,6308.1764,3,1.4982
WI08,CA,43,0.037286,-74.9586,7,0.2874
WI08,CA,44,0.020043,-40.0836,6,0.366
WI08,CA,45,-0.028409,57.5415,7,0.2087
WI08,CA,46,0.020255,-40.5285,6,0.3472
WI08,CA,47,0.153679,-309.7878,7,0.3495
WI08,CA,48,0.044345,-89.2006,8,0.2921
WI08,CA,49,0.002676,-5.2793,5,0.1205
WI08,CA,50,0.015491,-31.0965,6,0.1651
WI08,CA,51,0.006833,-13.6605,7,0.1298
WI08,CA,52,0.020928,-41.9569,7,0.2779
WI08,CL,1,-0.053811,108.8373,6,0.2415
WI08,CL,2,-0.008692,17.7475,5,0.2056
WI08,CL,3,-0.03125,63.3523,7,0.2869
WI08,CL,4,-0.003578,7.5333,6,0.3133
WI08,CL,5,-0.294043,593.8705,6,0.4653
WI08,CL,6,-0.181657,366.9423,6,0.3417
WI08,CL,7,-0.002321,4.8984,7,0.2135
WI08,CL,8,-0.268971,543.1902,6,0.3814
WI08,CL,9,0.021971,-44.0764,4,0.2622
WI08,CL,10,-0.034418,69.5696,5,0.1112
WI08,CL,11,0.005372,-10.7809,5,0.0605
WI08,CL,12,-0.007418,15.0415,5,0.0715
WI08,CL,13,0.008553,-17.1539,7,0.1074
WI08,CL,14,-0.013286,26.9037,7,0.0919
WI08,CL,15,0.000605,-1.1506,5,0.0696
WI08,CL,16,0.035384,-71.3029,5,0.1046
WI08,CL,17,0.001353,-2.689,5,0.0421
WI08,CL,18,-0.013102,26.5805,4,0.1401
WI08,CL,19,0.004715,-9.4508,5,0.0644
WI08,CL,20,-0.000716,1.4968,7,0.0509
WI08,CL,21,0.002297,-4.5935,6,0.0413
WI08,CL,22,0.01803,-36.3085,5,0.0786
WI08,CL,23,-0.000826,1.7043,5,0.0382
WI08,CL,24,-0.000696,1.464,6,0.0601
WI08,CL,25,-2.9e-05,0.1042,6,0.0448
WI08,CL,26,-0.000533,1.121,9,0.0447
WI08,CL,27,0.002714,-5.4193,8,0.0584
WI08,CL,28,0.00645,-12.9695,8,0.0472
WI08,CL,29,0.004235,-8.4982,5,0.049
WI08,CL,30,0.018426,-37.0837,8,0.1018
WI08,CL,31,0.002275,-4.5188,8,0.0719
WI08,CL,32,0.068033,-137.1055,9,0.192
WI08,CL,33,0.001404,-2.7914,6,0.0414
WI08,CL,34,-0.000202,0.4377,8,0.0293
WI08,CL,35,-0.005679,11.5028,7,0.0429
WI08,CL,36,-0.013033,26.3801,8,0.0777
WI08,CL,37,-0.014317,28.9628,9,0.0705
WI08,CL,38,-0.003374,6.8485,8,0.0397
WI08,CL,39,0.00243,-4.871,7,0.0336
WI08,CL,40,0.003098,-6.2245,7,0.0267
WI08,CL,41,0.003607,-7.2309,8,0.0486
WI08,CL,42,-0.048571,98.0804,3,0.0589
WI08,CL,43,-0.011643,23.5491,7,0.0528
WI08,CL,44,-0.006106,12.3822,6,0.0606
WI08,CL,45,-0.00108,2.2444,7,0.0654
WI08,CL,46,-0.01964,39.7147,6,0.0798
WI08,CL,47,0.092107,-185.7126,7,0.1679
WI08,CL,48,-0.029274,59.1603,8,0.0831
WI08,CL,49,0.110743,-223.0045,5,0.4854
WI08,CL,50,0.011696,-23.4533,6,0.1495
WI08,CL,51,-0.022768,46.1207,7,0.1725
WI08,CL,52,-0.007767,15.8086,7,0.1339
WI08,K,1,-0.002086,4.2359,6,0.0265
WI08,K,2,0.003,-6.0254,5,0.0289
WI08,K,3,-0.003667,7.4327,7,0.033
WI08,K,4,0.000453,-0.8872,6,0.0278
WI08,K,5,0.000784,-1.5644,5,0.0173
WI08,K,6,-0.011543,23.3247,6,0.0302
WI08,K,7,-0.004786,9.6816,7,0.0236
WI08,K,8,-0.009429,19.0532,6,0.0255
WI08,K,9,-0.002941,5.9573,4,0.0218
WI08,K,10,-0.000306,0.6337,5,0.0162
WI08,K,11,-0.004128,8.3506,5,0.0201
WI08,K,12,-0.001037,2.1163,5,0.0229
WI08,K,13,-0.001279,2.6261,7,0.0456
WI08,K,14,-0.006821,13.7995,7,0.0332
WI08,K,15,-0.001,2.056,5,0.0379
WI08,K,16,0.011488,-23.1404,5,0.0441
WI08,K,17,0.001582,-3.168,5,0.0236
WI08,K,18,-0.010373,21.0323,4,0.0989
WI08,K,19,0.004575,-9.194,5,0.0383
WI08,K,20,0.002869,-5.7639,7,0.0251
WI08,K,21,0.005712,-11.4843,6,0.0428
WI08,K,22,0.006049,-12.1698,5,0.0372
WI08,K,23,-0.006651,13.4426,5,0.02
WI08,K,24,0.002565,-5.1419,6,0.0349
WI08,K,25,0.001824,-3.6592,6,0.0208
WI08,K,26,0.000133,-0.2473,9,0.0218
WI08,K,27,-0.00088,1.7983,8,0.023
WI08,K,28,0.006533,-13.153,8,0.0318
WI08,K,29,-0.004853,9.8418,5,0.0482
WI08,K,30,0.013599,-27.3866,8,0.0574
WI08,K,31,0.002099,-4.1962,8,0.04
WI08,K,32,0.031233,-62.9301,9,0.1016
WI08,K,33,0.000205,-0.3919,6,0.0218
WI08,K,34,0.000238,-0.4616,8,0.0189
WI08,K,35,0.002286,-4.5724,7,0.0404
WI08,K,36,0.000117,-0.1902,8,0.0453
WI08,K,37,-0.006933,14.0354,9,0.0433
WI08,K,38,-0.001338,2.7213,8,0.0214
WI08,K,39,-0.000393,0.8093,7,0.0153
WI08,K,40,0.003942,-7.9394,7,0.0161
WI08,K,41,0.004667,-9.3854,8,0.0323
WI08,K,42,-0.172786,348.8057,3,0.1084
WI08,K,43,0.0005,-0.9809,7,0.0282
WI08,K,44,-0.001994,4.0566,6,0.033
WI08,K,45,-0.004159,8.4157,7,0.0217
WI08,K,46,-0.001311,2.6688,6,0.024
WI08,K,47,0.014214,-28.6529,7,0.0329
WI08,K,48,-0.008607,17.4008,8,0.0308
WI08,K,49,0.005432,-10.9303,5,0.0329
WI08,K,50,0.000106,-0.1991,6,0.014
WI08,K,51,0.00062,-1.2356,7,0.0148
WI08,K,52,0.001603,-3.2147,7,0.0198
WI08,MG,1,-0.011099,22.4394,6,0.0411
WI08,MG,2,-0.000885,1.8288,5,0.0435
WI08,MG,3,-0.015931,32.2249,7,0.0744
WI08,MG,4,-0.000957,1.9631,6,0.0327
WI08,MG,5,-0.001216,2.5006,5,0.0461
WI08,MG,6,-0.037629,76.0121,6,0.0743
WI08,MG,7,-0.005393,10.9205,7,0.0372
WI08,MG,8,-0.0287,57.9667,6,0.0475
WI08,MG,9,-0.002294,4.6724,4,0.0426
WI08,MG,10,-0.004149,8.4052,5,0.0317
WI08,MG,11,-0.002756,5.5828,5,0.0213
WI08,MG,12,-0.003172,6.4269,5,0.0262
WI08,MG,13,-0.000656,1.3552,7,0.0319
WI08,MG,14,-0.0125,25.2806,7,0.0545
WI08,MG,15,-0.023977,48.4639,5,0.0766
WI08,MG,16,0.024279,-48.9074,5,0.09
WI08,MG,17,0.002158,-4.3249,5,0.0294
WI08,MG,18,-0.005102,10.4555,4,0.1599
WI08,MG,19,0.003925,-7.876,5,0.0455
WI08,MG,20,0.002784,-5.5882,7,0.0292
WI08,MG,21,0.004737,-9.5246,6,0.0357
WI08,MG,22,0.063384,-127.7205,5,0.1944
WI08,MG,23,-0.007884,15.9395,5,0.0295
WI08,MG,24,-0.000457,0.9713,6,0.05
WI08,MG,25,0.006912,-13.9017,6,0.0469
WI08,MG,26,0.002183,-4.3734,9,0.0328
WI08,MG,27,-0.000439,0.9263,8,0.0412
WI08,MG,28,0.014767,-29.7391,8,0.0613
WI08,MG,29,0.001794,-3.5871,5,0.0336
WI08,MG,30,0.008175,-16.4304,8,0.0684
WI08,MG,31,0.002806,-5.604,8,0.0593
WI08,MG,32,0.006767,-13.6082,9,0.0475
WI08,MG,33,0.00877,-17.6497,6,0.0494
WI08,MG,34,0.002179,-4.3774,8,0.0192
WI08,MG,35,0.003,-6.0114,7,0.0428
WI08,MG,36,-0.001033,2.1798,8,0.0944
WI08,MG,37,-0.007617,15.4292,9,0.0581
WI08,MG,38,0.008158,-16.4122,8,0.0507
WI08,MG,39,0.002906,-5.8296,7,0.0345
WI08,MG,40,0.016595,-33.4487,7,0.0406
WI08,MG,41,0.007905,-15.9115,8,0.041
WI08,MG,42,-0.109571,221.1964,3,0.0713
WI08,MG,43,-0.00075,1.5468,7,0.0332
WI08,MG,44,0.00746,-15.0101,6,0.0441
WI08,MG,45,-0.006949,14.0507,7,0.0264
WI08,MG,46,-0.002702,5.4836,6,0.031
WI08,MG,47,0.017643,-35.5659,7,0.039
WI08,MG,48,0.001964,-3.9356,8,0.0285
WI08,MG,49,0.006176,-12.4188,5,0.0443
WI08,MG,50,0.004019,-8.0791,6,0.0309
WI08,MG,51,0.001333,-2.672,7,0.0188
WI08,MG,52,-0.000452,0.9413,7,0.029
WI08,NH4,1,-0.013073,26.8814,6,0.499
WI08,NH4,2,0.136385,-274.718,5,0.5186
WI08,NH4,3,-0.04963,100.4592,7,0.3005
WI08,NH4,4,0.005584,-10.739,6,0.5297
WI08,NH4,5,-0.009371,19.3731,6,0.4607
WI08,NH4,6,-0.081543,164.9147,6,0.3538
WI08,NH4,7,-0.112286,227.1956,7,0.5928
WI08,NH4,8,-0.097414,196.9856,6,0.3947
WI08,NH4,9,-0.070265,142.0883,4,0.2877
WI08,NH4,10,-0.070261,142.3181,5,0.5247
WI08,NH4,11,0.010581,-20.6629,5,0.6913
WI08,NH4,12,-0.096657,195.7362,5,0.6741
WI08,NH4,13,0.019992,-39.5862,7,0.7591
WI08,NH4,14,-0.096857,196.3069,7,0.8403
WI08,NH4,15,-0.25593,517.5716,5,1.0811
WI08,NH4,16,0.337221,-679.0131,5,1.5294
WI08,NH4,17,0.034125,-68.1899,5,0.6775
WI08,NH4,18,-0.225898,458.7355,4,2.8521
WI08,NH4,19,0.031477,-62.8539,5,0.6688
WI08,NH4,20,0.079201,-159.1731,7,0.6618
